datetime,active_power,month,week,weekday,day,hour,is_holiday
2018-01-08 21:15:00,0.07,1,2,0,8,21,0
2018-01-08 21:30:00,0.12,1,2,0,8,21,0
2018-01-08 21:45:00,0.09,1,2,0,8,21,0
2018-01-08 22:00:00,0.1,1,2,0,8,22,0
2018-01-08 22:15:00,0.09,1,2,0,8,22,0
2018-01-08 22:30:00,0.07,1,2,0,8,22,0
2018-01-08 22:45:00,0.08,1,2,0,8,22,0
2018-01-08 23:00:00,0.07,1,2,0,8,23,0
2018-01-08 23:15:00,0.08,1,2,0,8,23,0
2018-01-08 23:30:00,0.1,1,2,0,8,23,0
2018-01-08 23:45:00,0.06,1,2,0,8,23,0
2018-01-09 00:00:00,0.11,1,2,1,9,0,0
2018-01-09 00:15:00,0.08,1,2,1,9,0,0
2018-01-09 00:30:00,0.1,1,2,1,9,0,0
2018-01-09 00:45:00,0.09,1,2,1,9,0,0
2018-01-09 01:00:00,0.07,1,2,1,9,1,0
2018-01-09 01:15:00,0.09,1,2,1,9,1,0
2018-01-09 01:30:00,0.1,1,2,1,9,1,0
2018-01-09 01:45:00,0.06,1,2,1,9,1,0
2018-01-09 02:00:00,0.09,1,2,1,9,2,0
2018-01-09 02:15:00,0.08,1,2,1,9,2,0
2018-01-09 02:30:00,0.1,1,2,1,9,2,0
2018-01-09 02:45:00,0.11,1,2,1,9,2,0
2018-01-09 03:00:00,0.08,1,2,1,9,3,0
2018-01-09 03:15:00,0.09,1,2,1,9,3,0
2018-01-09 03:30:00,0.1,1,2,1,9,3,0
2018-01-09 03:45:00,0.07,1,2,1,9,3,0
2018-01-09 04:00:00,0.09,1,2,1,9,4,0
2018-01-09 04:15:00,0.1,1,2,1,9,4,0
2018-01-09 04:30:00,0.06,1,2,1,9,4,0
2018-01-09 04:45:00,0.11,1,2,1,9,4,0
2018-01-09 05:00:00,0.11,1,2,1,9,5,0
2018-01-09 05:15:00,0.1,1,2,1,9,5,0
2018-01-09 05:30:00,0.07,1,2,1,9,5,0
2018-01-09 05:45:00,0.1,1,2,1,9,5,0
2018-01-09 06:00:00,0.09,1,2,1,9,6,0
2018-01-09 06:15:00,0.07,1,2,1,9,6,0
2018-01-09 06:30:00,0.09,1,2,1,9,6,0
2018-01-09 06:45:00,0.1,1,2,1,9,6,0
2018-01-09 07:00:00,0.08,1,2,1,9,7,0
2018-01-09 07:15:00,0.12,1,2,1,9,7,0
2018-01-09 07:30:00,0.1,1,2,1,9,7,0
2018-01-09 07:45:00,0.07,1,2,1,9,7,0
2018-01-09 08:00:00,0.09,1,2,1,9,8,0
2018-01-09 08:15:00,0.1,1,2,1,9,8,0
2018-01-09 08:30:00,0.07,1,2,1,9,8,0
2018-01-09 08:45:00,0.09,1,2,1,9,8,0
2018-01-09 09:00:00,0.1,1,2,1,9,9,0
2018-01-09 09:15:00,0.17,1,2,1,9,9,0
2018-01-09 09:30:00,1.07,1,2,1,9,9,0
2018-01-09 09:45:00,1.22,1,2,1,9,9,0
2018-01-09 10:00:00,0.87,1,2,1,9,10,0
2018-01-09 10:15:00,1.31,1,2,1,9,10,0
2018-01-09 10:30:00,1.25,1,2,1,9,10,0
2018-01-09 10:45:00,0.83,1,2,1,9,10,0
2018-01-09 11:00:00,1.36,1,2,1,9,11,0
2018-01-09 11:15:00,0.98,1,2,1,9,11,0
2018-01-09 11:30:00,1.19,1,2,1,9,11,0
2018-01-09 11:45:00,1.2,1,2,1,9,11,0
2018-01-09 12:00:00,0.84,1,2,1,9,12,0
2018-01-09 12:15:00,1.28,1,2,1,9,12,0
2018-01-09 12:30:00,1.28,1,2,1,9,12,0
2018-01-09 12:45:00,0.84,1,2,1,9,12,0
2018-01-09 13:00:00,1.24,1,2,1,9,13,0
2018-01-09 13:15:00,1.2,1,2,1,9,13,0
2018-01-09 13:30:00,1.02,1,2,1,9,13,0
2018-01-09 13:45:00,1.31,1,2,1,9,13,0
2018-01-09 14:00:00,1.11,1,2,1,9,14,0
2018-01-09 14:15:00,1.09,1,2,1,9,14,0
2018-01-09 14:30:00,1.33,1,2,1,9,14,0
2018-01-09 14:45:00,0.99,1,2,1,9,14,0
2018-01-09 15:00:00,1.19,1,2,1,9,15,0
2018-01-09 15:15:00,1.28,1,2,1,9,15,0
2018-01-09 15:30:00,0.93,1,2,1,9,15,0
2018-01-09 15:45:00,1.33,1,2,1,9,15,0
2018-01-09 16:00:00,1.17,1,2,1,9,16,0
2018-01-09 16:15:00,0.92,1,2,1,9,16,0
2018-01-09 16:30:00,1.34,1,2,1,9,16,0
2018-01-09 16:45:00,0.9,1,2,1,9,16,0
2018-01-09 17:00:00,1.25,1,2,1,9,17,0
2018-01-09 17:15:00,1.29,1,2,1,9,17,0
2018-01-09 17:30:00,0.85,1,2,1,9,17,0
2018-01-09 17:45:00,1.34,1,2,1,9,17,0
2018-01-09 18:00:00,1.21,1,2,1,9,18,0
2018-01-09 18:15:00,0.9,1,2,1,9,18,0
2018-01-09 18:30:00,1.32,1,2,1,9,18,0
2018-01-09 18:45:00,1.11,1,2,1,9,18,0
2018-01-09 19:00:00,0.36,1,2,1,9,19,0
2018-01-09 19:15:00,0.27,1,2,1,9,19,0
2018-01-09 19:30:00,0.3,1,2,1,9,19,0
2018-01-09 19:45:00,0.31,1,2,1,9,19,0
2018-01-09 20:00:00,0.28,1,2,1,9,20,0
2018-01-09 20:15:00,0.28,1,2,1,9,20,0
2018-01-09 20:30:00,0.27,1,2,1,9,20,0
2018-01-09 20:45:00,0.09,1,2,1,9,20,0
2018-01-09 21:00:00,0.07,1,2,1,9,21,0
2018-01-09 21:15:00,0.09,1,2,1,9,21,0
2018-01-09 21:30:00,0.1,1,2,1,9,21,0
2018-01-09 21:45:00,0.1,1,2,1,9,21,0
2018-01-09 22:00:00,0.1,1,2,1,9,22,0
2018-01-09 22:15:00,0.1,1,2,1,9,22,0
2018-01-09 22:30:00,0.1,1,2,1,9,22,0
2018-01-09 22:45:00,0.08,1,2,1,9,22,0
2018-01-09 23:00:00,0.07,1,2,1,9,23,0
2018-01-09 23:15:00,0.09,1,2,1,9,23,0
2018-01-09 23:30:00,0.1,1,2,1,9,23,0
2018-01-09 23:45:00,0.08,1,2,1,9,23,0
2018-01-10 00:00:00,0.09,1,2,2,10,0,0
2018-01-10 00:15:00,0.07,1,2,2,10,0,0
2018-01-10 00:30:00,0.12,1,2,2,10,0,0
2018-01-10 00:45:00,0.09,1,2,2,10,0,0
2018-01-10 01:00:00,0.1,1,2,2,10,1,0
2018-01-10 01:15:00,0.06,1,2,2,10,1,0
2018-01-10 01:30:00,0.1,1,2,2,10,1,0
2018-01-10 01:45:00,0.1,1,2,2,10,1,0
2018-01-10 02:00:00,0.12,1,2,2,10,2,0
2018-01-10 02:15:00,0.08,1,2,2,10,2,0
2018-01-10 02:30:00,0.09,1,2,2,10,2,0
2018-01-10 02:45:00,0.09,1,2,2,10,2,0
2018-01-10 03:00:00,0.12,1,2,2,10,3,0
2018-01-10 03:15:00,0.11,1,2,2,10,3,0
2018-01-10 03:30:00,0.07,1,2,2,10,3,0
2018-01-10 03:45:00,0.09,1,2,2,10,3,0
2018-01-10 04:00:00,0.09,1,2,2,10,4,0
2018-01-10 04:15:00,0.1,1,2,2,10,4,0
2018-01-10 04:30:00,0.06,1,2,2,10,4,0
2018-01-10 04:45:00,0.1,1,2,2,10,4,0
2018-01-10 05:00:00,0.09,1,2,2,10,5,0
2018-01-10 05:15:00,0.1,1,2,2,10,5,0
2018-01-10 05:30:00,0.08,1,2,2,10,5,0
2018-01-10 05:45:00,0.12,1,2,2,10,5,0
2018-01-10 06:00:00,0.09,1,2,2,10,6,0
2018-01-10 06:15:00,0.08,1,2,2,10,6,0
2018-01-10 06:30:00,0.08,1,2,2,10,6,0
2018-01-10 06:45:00,0.1,1,2,2,10,6,0
2018-01-10 07:00:00,0.09,1,2,2,10,7,0
2018-01-10 07:15:00,0.07,1,2,2,10,7,0
2018-01-10 07:30:00,0.09,1,2,2,10,7,0
2018-01-10 07:45:00,0.09,1,2,2,10,7,0
2018-01-10 08:00:00,0.08,1,2,2,10,8,0
2018-01-10 08:15:00,0.07,1,2,2,10,8,0
2018-01-10 08:30:00,0.12,1,2,2,10,8,0
2018-01-10 08:45:00,0.1,1,2,2,10,8,0
2018-01-10 09:00:00,0.09,1,2,2,10,9,0
2018-01-10 09:15:00,0.38,1,2,2,10,9,0
2018-01-10 09:30:00,1.21,1,2,2,10,9,0
2018-01-10 09:45:00,0.93,1,2,2,10,9,0
2018-01-10 10:00:00,1.46,1,2,2,10,10,0
2018-01-10 10:15:00,1.71,1,2,2,10,10,0
2018-01-10 10:30:00,1.59,1,2,2,10,10,0
2018-01-10 10:45:00,2.08,1,2,2,10,10,0
2018-01-10 11:00:00,1.67,1,2,2,10,11,0
2018-01-10 11:15:00,0.98,1,2,2,10,11,0
2018-01-10 11:30:00,1.26,1,2,2,10,11,0
2018-01-10 11:45:00,0.91,1,2,2,10,11,0
2018-01-10 12:00:00,1.3,1,2,2,10,12,0
2018-01-10 12:15:00,1.2,1,2,2,10,12,0
2018-01-10 12:30:00,0.94,1,2,2,10,12,0
2018-01-10 12:45:00,1.31,1,2,2,10,12,0
2018-01-10 13:00:00,1.26,1,2,2,10,13,0
2018-01-10 13:15:00,0.96,1,2,2,10,13,0
2018-01-10 13:30:00,1.34,1,2,2,10,13,0
2018-01-10 13:45:00,1.05,1,2,2,10,13,0
2018-01-10 14:00:00,1.28,1,2,2,10,14,0
2018-01-10 14:15:00,1.29,1,2,2,10,14,0
2018-01-10 14:30:00,0.93,1,2,2,10,14,0
2018-01-10 14:45:00,1.25,1,2,2,10,14,0
2018-01-10 15:00:00,1.02,1,2,2,10,15,0
2018-01-10 15:15:00,1.17,1,2,2,10,15,0
2018-01-10 15:30:00,1.29,1,2,2,10,15,0
2018-01-10 15:45:00,0.91,1,2,2,10,15,0
2018-01-10 16:00:00,1.38,1,2,2,10,16,0
2018-01-10 16:15:00,1.2,1,2,2,10,16,0
2018-01-10 16:30:00,0.99,1,2,2,10,16,0
2018-01-10 16:45:00,1.33,1,2,2,10,16,0
2018-01-10 17:00:00,1.33,1,2,2,10,17,0
2018-01-10 17:15:00,1.5,1,2,2,10,17,0
2018-01-10 17:30:00,1.54,1,2,2,10,17,0
2018-01-10 17:45:00,0.2,1,2,2,10,17,0
2018-01-10 18:00:00,0.05,1,2,2,10,18,0
2018-01-10 18:15:00,0.09,1,2,2,10,18,0
2018-01-10 18:30:00,0.12,1,2,2,10,18,0
2018-01-10 18:45:00,0.08,1,2,2,10,18,0
2018-01-10 19:00:00,0.1,1,2,2,10,19,0
2018-01-10 19:15:00,0.09,1,2,2,10,19,0
2018-01-10 19:30:00,0.08,1,2,2,10,19,0
2018-01-10 19:45:00,0.09,1,2,2,10,19,0
2018-01-10 20:00:00,0.09,1,2,2,10,20,0
2018-01-10 20:15:00,0.1,1,2,2,10,20,0
2018-01-10 20:30:00,0.12,1,2,2,10,20,0
2018-01-10 20:45:00,0.07,1,2,2,10,20,0
2018-01-10 21:00:00,0.1,1,2,2,10,21,0
2018-01-10 21:15:00,0.11,1,2,2,10,21,0
2018-01-10 21:30:00,0.1,1,2,2,10,21,0
2018-01-10 21:45:00,0.08,1,2,2,10,21,0
2018-01-10 22:00:00,0.1,1,2,2,10,22,0
2018-01-10 22:15:00,0.09,1,2,2,10,22,0
2018-01-10 22:30:00,0.07,1,2,2,10,22,0
2018-01-10 22:45:00,0.09,1,2,2,10,22,0
2018-01-10 23:00:00,0.09,1,2,2,10,23,0
2018-01-10 23:15:00,0.09,1,2,2,10,23,0
2018-01-10 23:30:00,0.06,1,2,2,10,23,0
2018-01-10 23:45:00,0.1,1,2,2,10,23,0
2018-01-11 00:00:00,0.11,1,2,3,11,0,0
2018-01-11 00:15:00,0.11,1,2,3,11,0,0
2018-01-11 00:30:00,0.06,1,2,3,11,0,0
2018-01-11 00:45:00,0.1,1,2,3,11,0,0
2018-01-11 01:00:00,0.09,1,2,3,11,1,0
2018-01-11 01:15:00,0.1,1,2,3,11,1,0
2018-01-11 01:30:00,0.07,1,2,3,11,1,0
2018-01-11 01:45:00,0.09,1,2,3,11,1,0
2018-01-11 02:00:00,0.09,1,2,3,11,2,0
2018-01-11 02:15:00,0.09,1,2,3,11,2,0
2018-01-11 02:30:00,0.09,1,2,3,11,2,0
2018-01-11 02:45:00,0.1,1,2,3,11,2,0
2018-01-11 03:00:00,0.11,1,2,3,11,3,0
2018-01-11 03:15:00,0.09,1,2,3,11,3,0
2018-01-11 03:30:00,0.1,1,2,3,11,3,0
2018-01-11 03:45:00,0.09,1,2,3,11,3,0
2018-01-11 04:00:00,0.07,1,2,3,11,4,0
2018-01-11 04:15:00,0.09,1,2,3,11,4,0
2018-01-11 04:30:00,0.09,1,2,3,11,4,0
2018-01-11 04:45:00,0.09,1,2,3,11,4,0
2018-01-11 05:00:00,0.07,1,2,3,11,5,0
2018-01-11 05:15:00,0.1,1,2,3,11,5,0
2018-01-11 05:30:00,0.1,1,2,3,11,5,0
2018-01-11 05:45:00,0.09,1,2,3,11,5,0
2018-01-11 06:00:00,0.1,1,2,3,11,6,0
2018-01-11 06:15:00,0.1,1,2,3,11,6,0
2018-01-11 06:30:00,0.09,1,2,3,11,6,0
2018-01-11 06:45:00,0.06,1,2,3,11,6,0
2018-01-11 07:00:00,0.08,1,2,3,11,7,0
2018-01-11 07:15:00,0.1,1,2,3,11,7,0
2018-01-11 07:30:00,0.08,1,2,3,11,7,0
2018-01-11 07:45:00,0.08,1,2,3,11,7,0
2018-01-11 08:00:00,0.09,1,2,3,11,8,0
2018-01-11 08:15:00,0.09,1,2,3,11,8,0
2018-01-11 08:30:00,0.09,1,2,3,11,8,0
2018-01-11 08:45:00,0.09,1,2,3,11,8,0
2018-01-11 09:00:00,0.12,1,2,3,11,9,0
2018-01-11 09:15:00,0.09,1,2,3,11,9,0
2018-01-11 09:30:00,0.22,1,2,3,11,9,0
2018-01-11 09:45:00,1.36,1,2,3,11,9,0
2018-01-11 10:00:00,1.32,1,2,3,11,10,0
2018-01-11 10:15:00,1.75,1,2,3,11,10,0
2018-01-11 10:30:00,1.63,1,2,3,11,10,0
2018-01-11 10:45:00,1.46,1,2,3,11,10,0
2018-01-11 11:00:00,1.63,1,2,3,11,11,0
2018-01-11 11:15:00,1.21,1,2,3,11,11,0
2018-01-11 11:30:00,1.64,1,2,3,11,11,0
2018-01-11 11:45:00,1.62,1,2,3,11,11,0
2018-01-11 12:00:00,1.35,1,2,3,11,12,0
2018-01-11 12:15:00,1.63,1,2,3,11,12,0
2018-01-11 12:30:00,1.25,1,2,3,11,12,0
2018-01-11 12:45:00,1.56,1,2,3,11,12,0
2018-01-11 13:00:00,1.57,1,2,3,11,13,0
2018-01-11 13:15:00,1.25,1,2,3,11,13,0
2018-01-11 13:30:00,1.58,1,2,3,11,13,0
2018-01-11 13:45:00,1.25,1,2,3,11,13,0
2018-01-11 14:00:00,1.5,1,2,3,11,14,0
2018-01-11 14:15:00,1.57,1,2,3,11,14,0
2018-01-11 14:30:00,1.21,1,2,3,11,14,0
2018-01-11 14:45:00,1.6,1,2,3,11,14,0
2018-01-11 15:00:00,1.6,1,2,3,11,15,0
2018-01-11 15:15:00,1.24,1,2,3,11,15,0
2018-01-11 15:30:00,1.54,1,2,3,11,15,0
2018-01-11 15:45:00,1.62,1,2,3,11,15,0
2018-01-11 16:00:00,1.2,1,2,3,11,16,0
2018-01-11 16:15:00,1.57,1,2,3,11,16,0
2018-01-11 16:30:00,1.6,1,2,3,11,16,0
2018-01-11 16:45:00,1.58,1,2,3,11,16,0
2018-01-11 17:00:00,1.03,1,2,3,11,17,0
2018-01-11 17:15:00,1.31,1,2,3,11,17,0
2018-01-11 17:30:00,1.18,1,2,3,11,17,0
2018-01-11 17:45:00,0.99,1,2,3,11,17,0
2018-01-11 18:00:00,1.14,1,2,3,11,18,0
2018-01-11 18:15:00,0.09,1,2,3,11,18,0
2018-01-11 18:30:00,0.1,1,2,3,11,18,0
2018-01-11 18:45:00,0.09,1,2,3,11,18,0
2018-01-11 19:00:00,0.08,1,2,3,11,19,0
2018-01-11 19:15:00,0.1,1,2,3,11,19,0
2018-01-11 19:30:00,0.06,1,2,3,11,19,0
2018-01-11 19:45:00,0.1,1,2,3,11,19,0
2018-01-11 20:00:00,0.09,1,2,3,11,20,0
2018-01-11 20:15:00,0.1,1,2,3,11,20,0
2018-01-11 20:30:00,0.1,1,2,3,11,20,0
2018-01-11 20:45:00,0.1,1,2,3,11,20,0
2018-01-11 21:00:00,0.09,1,2,3,11,21,0
2018-01-11 21:15:00,0.07,1,2,3,11,21,0
2018-01-11 21:30:00,0.09,1,2,3,11,21,0
2018-01-11 21:45:00,0.1,1,2,3,11,21,0
2018-01-11 22:00:00,0.08,1,2,3,11,22,0
2018-01-11 22:15:00,0.07,1,2,3,11,22,0
2018-01-11 22:30:00,0.09,1,2,3,11,22,0
2018-01-11 22:45:00,0.09,1,2,3,11,22,0
2018-01-11 23:00:00,0.1,1,2,3,11,23,0
2018-01-11 23:15:00,0.1,1,2,3,11,23,0
2018-01-11 23:30:00,0.11,1,2,3,11,23,0
2018-01-11 23:45:00,0.09,1,2,3,11,23,0
2018-01-12 00:00:00,0.09,1,2,4,12,0,0
2018-01-12 00:15:00,0.07,1,2,4,12,0,0
2018-01-12 00:30:00,0.09,1,2,4,12,0,0
2018-01-12 00:45:00,0.09,1,2,4,12,0,0
2018-01-12 01:00:00,0.1,1,2,4,12,1,0
2018-01-12 01:15:00,0.07,1,2,4,12,1,0
2018-01-12 01:30:00,0.09,1,2,4,12,1,0
2018-01-12 01:45:00,0.1,1,2,4,12,1,0
2018-01-12 02:00:00,0.11,1,2,4,12,2,0
2018-01-12 02:15:00,0.12,1,2,4,12,2,0
2018-01-12 02:30:00,0.06,1,2,4,12,2,0
2018-01-12 02:45:00,0.09,1,2,4,12,2,0
2018-01-12 03:00:00,0.09,1,2,4,12,3,0
2018-01-12 03:15:00,0.09,1,2,4,12,3,0
2018-01-12 03:30:00,0.08,1,2,4,12,3,0
2018-01-12 03:45:00,0.1,1,2,4,12,3,0
2018-01-12 04:00:00,0.09,1,2,4,12,4,0
2018-01-12 04:15:00,0.07,1,2,4,12,4,0
2018-01-12 04:30:00,0.09,1,2,4,12,4,0
2018-01-12 04:45:00,0.09,1,2,4,12,4,0
2018-01-12 05:00:00,0.11,1,2,4,12,5,0
2018-01-12 05:15:00,0.08,1,2,4,12,5,0
2018-01-12 05:30:00,0.11,1,2,4,12,5,0
2018-01-12 05:45:00,0.08,1,2,4,12,5,0
2018-01-12 06:00:00,0.1,1,2,4,12,6,0
2018-01-12 06:15:00,0.06,1,2,4,12,6,0
2018-01-12 06:30:00,0.09,1,2,4,12,6,0
2018-01-12 06:45:00,0.09,1,2,4,12,6,0
2018-01-12 07:00:00,0.1,1,2,4,12,7,0
2018-01-12 07:15:00,0.08,1,2,4,12,7,0
2018-01-12 07:30:00,0.08,1,2,4,12,7,0
2018-01-12 07:45:00,0.1,1,2,4,12,7,0
2018-01-12 08:00:00,0.11,1,2,4,12,8,0
2018-01-12 08:15:00,0.08,1,2,4,12,8,0
2018-01-12 08:30:00,0.1,1,2,4,12,8,0
2018-01-12 08:45:00,0.09,1,2,4,12,8,0
2018-01-12 09:00:00,0.1,1,2,4,12,9,0
2018-01-12 09:15:00,0.1,1,2,4,12,9,0
2018-01-12 09:30:00,0.88,1,2,4,12,9,0
2018-01-12 09:45:00,1.11,1,2,4,12,9,0
2018-01-12 10:00:00,0.83,1,2,4,12,10,0
2018-01-12 10:15:00,1.46,1,2,4,12,10,0
2018-01-12 10:30:00,1.57,1,2,4,12,10,0
2018-01-12 10:45:00,1.71,1,2,4,12,10,0
2018-01-12 11:00:00,1.79,1,2,4,12,11,0
2018-01-12 11:15:00,1.66,1,2,4,12,11,0
2018-01-12 11:30:00,1.32,1,2,4,12,11,0
2018-01-12 11:45:00,1.69,1,2,4,12,11,0
2018-01-12 12:00:00,1.6,1,2,4,12,12,0
2018-01-12 12:15:00,1.34,1,2,4,12,12,0
2018-01-12 12:30:00,0.99,1,2,4,12,12,0
2018-01-12 12:45:00,1.19,1,2,4,12,12,0
2018-01-12 13:00:00,1.35,1,2,4,12,13,0
2018-01-12 13:15:00,1.29,1,2,4,12,13,0
2018-01-12 13:30:00,1.19,1,2,4,12,13,0
2018-01-12 13:45:00,1.01,1,2,4,12,13,0
2018-01-12 14:00:00,1.36,1,2,4,12,14,0
2018-01-12 14:15:00,1.39,1,2,4,12,14,0
2018-01-12 14:30:00,1.32,1,2,4,12,14,0
2018-01-12 14:45:00,0.94,1,2,4,12,14,0
2018-01-12 15:00:00,1.37,1,2,4,12,15,0
2018-01-12 15:15:00,1.34,1,2,4,12,15,0
2018-01-12 15:30:00,1.35,1,2,4,12,15,0
2018-01-12 15:45:00,1.29,1,2,4,12,15,0
2018-01-12 16:00:00,0.96,1,2,4,12,16,0
2018-01-12 16:15:00,1.35,1,2,4,12,16,0
2018-01-12 16:30:00,1.36,1,2,4,12,16,0
2018-01-12 16:45:00,1.34,1,2,4,12,16,0
2018-01-12 17:00:00,1.31,1,2,4,12,17,0
2018-01-12 17:15:00,1.0,1,2,4,12,17,0
2018-01-12 17:30:00,1.37,1,2,4,12,17,0
2018-01-12 17:45:00,1.35,1,2,4,12,17,0
2018-01-12 18:00:00,1.33,1,2,4,12,18,0
2018-01-12 18:15:00,0.58,1,2,4,12,18,0
2018-01-12 18:30:00,0.28,1,2,4,12,18,0
2018-01-12 18:45:00,0.26,1,2,4,12,18,0
2018-01-12 19:00:00,0.19,1,2,4,12,19,0
2018-01-12 19:15:00,0.09,1,2,4,12,19,0
2018-01-12 19:30:00,0.1,1,2,4,12,19,0
2018-01-12 19:45:00,0.06,1,2,4,12,19,0
2018-01-12 20:00:00,0.1,1,2,4,12,20,0
2018-01-12 20:15:00,0.09,1,2,4,12,20,0
2018-01-12 20:30:00,0.07,1,2,4,12,20,0
2018-01-12 20:45:00,0.08,1,2,4,12,20,0
2018-01-12 21:00:00,0.11,1,2,4,12,21,0
2018-01-12 21:15:00,0.08,1,2,4,12,21,0
2018-01-12 21:30:00,0.11,1,2,4,12,21,0
2018-01-12 21:45:00,0.09,1,2,4,12,21,0
2018-01-12 22:00:00,0.09,1,2,4,12,22,0
2018-01-12 22:15:00,0.07,1,2,4,12,22,0
2018-01-12 22:30:00,0.09,1,2,4,12,22,0
2018-01-12 22:45:00,0.1,1,2,4,12,22,0
2018-01-12 23:00:00,0.09,1,2,4,12,23,0
2018-01-12 23:15:00,0.06,1,2,4,12,23,0
2018-01-12 23:30:00,0.08,1,2,4,12,23,0
2018-01-12 23:45:00,0.11,1,2,4,12,23,0
2018-01-13 00:00:00,0.11,1,2,5,13,0,1
2018-01-13 00:15:00,0.09,1,2,5,13,0,1
2018-01-13 00:30:00,0.08,1,2,5,13,0,1
2018-01-13 00:45:00,0.1,1,2,5,13,0,1
2018-01-13 01:00:00,0.09,1,2,5,13,1,1
2018-01-13 01:15:00,0.06,1,2,5,13,1,1
2018-01-13 01:30:00,0.09,1,2,5,13,1,1
2018-01-13 01:45:00,0.09,1,2,5,13,1,1
2018-01-13 02:00:00,0.09,1,2,5,13,2,1
2018-01-13 02:15:00,0.07,1,2,5,13,2,1
2018-01-13 02:30:00,0.1,1,2,5,13,2,1
2018-01-13 02:45:00,0.09,1,2,5,13,2,1
2018-01-13 03:00:00,0.09,1,2,5,13,3,1
2018-01-13 03:15:00,0.1,1,2,5,13,3,1
2018-01-13 03:30:00,0.1,1,2,5,13,3,1
2018-01-13 03:45:00,0.09,1,2,5,13,3,1
2018-01-13 04:00:00,0.08,1,2,5,13,4,1
2018-01-13 04:15:00,0.08,1,2,5,13,4,1
2018-01-13 04:30:00,0.08,1,2,5,13,4,1
2018-01-13 04:45:00,0.09,1,2,5,13,4,1
2018-01-13 05:00:00,0.08,1,2,5,13,5,1
2018-01-13 05:15:00,0.08,1,2,5,13,5,1
2018-01-13 05:30:00,0.09,1,2,5,13,5,1
2018-01-13 05:45:00,0.1,1,2,5,13,5,1
2018-01-13 06:00:00,0.11,1,2,5,13,6,1
2018-01-13 06:15:00,0.08,1,2,5,13,6,1
2018-01-13 06:30:00,0.09,1,2,5,13,6,1
2018-01-13 06:45:00,0.1,1,2,5,13,6,1
2018-01-13 07:00:00,0.08,1,2,5,13,7,1
2018-01-13 07:15:00,0.08,1,2,5,13,7,1
2018-01-13 07:30:00,0.09,1,2,5,13,7,1
2018-01-13 07:45:00,0.09,1,2,5,13,7,1
2018-01-13 08:00:00,0.06,1,2,5,13,8,1
2018-01-13 08:15:00,0.08,1,2,5,13,8,1
2018-01-13 08:30:00,0.1,1,2,5,13,8,1
2018-01-13 08:45:00,0.08,1,2,5,13,8,1
2018-01-13 09:00:00,0.09,1,2,5,13,9,1
2018-01-13 09:15:00,0.11,1,2,5,13,9,1
2018-01-13 09:30:00,0.1,1,2,5,13,9,1
2018-01-13 09:45:00,0.08,1,2,5,13,9,1
2018-01-13 10:00:00,0.07,1,2,5,13,10,1
2018-01-13 10:15:00,0.1,1,2,5,13,10,1
2018-01-13 10:30:00,0.09,1,2,5,13,10,1
2018-01-13 10:45:00,0.08,1,2,5,13,10,1
2018-01-13 11:00:00,0.08,1,2,5,13,11,1
2018-01-13 11:15:00,0.08,1,2,5,13,11,1
2018-01-13 11:30:00,0.08,1,2,5,13,11,1
2018-01-13 11:45:00,0.07,1,2,5,13,11,1
2018-01-13 12:00:00,0.08,1,2,5,13,12,1
2018-01-13 12:15:00,0.11,1,2,5,13,12,1
2018-01-13 12:30:00,0.09,1,2,5,13,12,1
2018-01-13 12:45:00,0.06,1,2,5,13,12,1
2018-01-13 13:00:00,0.08,1,2,5,13,13,1
2018-01-13 13:15:00,0.09,1,2,5,13,13,1
2018-01-13 13:30:00,0.06,1,2,5,13,13,1
2018-01-13 13:45:00,0.09,1,2,5,13,13,1
2018-01-13 14:00:00,0.08,1,2,5,13,14,1
2018-01-13 14:15:00,0.08,1,2,5,13,14,1
2018-01-13 14:30:00,0.08,1,2,5,13,14,1
2018-01-13 14:45:00,0.08,1,2,5,13,14,1
2018-01-13 15:00:00,0.1,1,2,5,13,15,1
2018-01-13 15:15:00,0.1,1,2,5,13,15,1
2018-01-13 15:30:00,0.08,1,2,5,13,15,1
2018-01-13 15:45:00,0.06,1,2,5,13,15,1
2018-01-13 16:00:00,0.09,1,2,5,13,16,1
2018-01-13 16:15:00,0.08,1,2,5,13,16,1
2018-01-13 16:30:00,0.06,1,2,5,13,16,1
2018-01-13 16:45:00,0.08,1,2,5,13,16,1
2018-01-13 17:00:00,0.09,1,2,5,13,17,1
2018-01-13 17:15:00,0.07,1,2,5,13,17,1
2018-01-13 17:30:00,0.09,1,2,5,13,17,1
2018-01-13 17:45:00,0.11,1,2,5,13,17,1
2018-01-13 18:00:00,0.11,1,2,5,13,18,1
2018-01-13 18:15:00,0.07,1,2,5,13,18,1
2018-01-13 18:30:00,0.09,1,2,5,13,18,1
2018-01-13 18:45:00,0.09,1,2,5,13,18,1
2018-01-13 19:00:00,0.1,1,2,5,13,19,1
2018-01-13 19:15:00,0.09,1,2,5,13,19,1
2018-01-13 19:30:00,0.06,1,2,5,13,19,1
2018-01-13 19:45:00,0.09,1,2,5,13,19,1
2018-01-13 20:00:00,0.09,1,2,5,13,20,1
2018-01-13 20:15:00,0.08,1,2,5,13,20,1
2018-01-13 20:30:00,0.11,1,2,5,13,20,1
2018-01-13 20:45:00,0.14,1,2,5,13,20,1
2018-01-13 21:00:00,0.1,1,2,5,13,21,1
2018-01-13 21:15:00,0.07,1,2,5,13,21,1
